Id_Tab,Row,Column,Cod_Conto,Cod_Dest2,Cod_Dest3,Cod_Dest4,Cod_Dest5,Cod_Categoria,Formula,Calculation_Logic,DB_Storage_Sign,EBA_Sign,Coordinate
F_14.00,r0060,c0040,,,,,,,SUM(R0070:R0090),,,any,E16
F_14.00,r0060,c0050,,,,,,,SUM(R0070:R0090),,,any,F16
F_14.00,r0060,c0060,,,,,,,SUM(R0070:R0090),,,any,G16
F_14.00,r0060,c0070,,,,,,,SUM(R0070:R0090),,,any,H16
F_14.00,r0060,c0080,,,,,,,SUM(R0070:R0090),,,any,I16
F_14.00,r0070,c0010,FR_14_070_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B17
F_14.00,r0070,c0020,FR_14_070_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C17
F_14.00,r0070,c0030,FR_14_070_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D17
F_14.00,r0070,c0040,FR_14_070_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E17
F_14.00,r0070,c0050,FR_14_070_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F17
F_14.00,r0070,c0060,FR_14_070_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G17
F_14.00,r0070,c0070,FR_14_070_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H17
F_14.00,r0070,c0080,FR_14_070_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I17
F_14.00,r0080,c0010,FR_14_080_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B18
F_14.00,r0080,c0020,FR_14_080_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C18
F_14.00,r0080,c0030,FR_14_080_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D18
F_14.00,r0080,c0040,FR_14_080_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E18
F_14.00,r0080,c0050,FR_14_080_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F18
F_14.00,r0080,c0060,FR_14_080_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G18
F_14.00,r0080,c0070,FR_14_080_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H18
F_14.00,r0080,c0080,FR_14_080_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I18
F_14.00,r0090,c0010,FR_14_090_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B19
F_14.00,r0090,c0020,FR_14_090_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C19
F_14.00,r0090,c0030,FR_14_090_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D19
F_14.00,r0090,c0040,FR_14_090_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E19
F_14.00,r0090,c0050,FR_14_090_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F19
F_14.00,r0090,c0070,FR_14_090_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H19
F_14.00,r0090,c0080,FR_14_090_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I19
F_14.00,r0101,c0010,,,,,,,SUM(R0102:R0104),,,positive,B20
F_14.00,r0101,c0020,,,,,,,SUM(R0102:R0104),,,positive,C20
F_14.00,r0101,c0030,,,,,,,SUM(R0102:R0104),,,positive,D20
F_14.00,r0101,c0040,,,,,,,SUM(R0102:R0104),,,any,E20
F_14.00,r0101,c0050,,,,,,,SUM(R0102:R0104),,,any,F20
F_14.00,r0101,c0060,,,,,,,SUM(R0102:R0104),,,any,G20
F_14.00,r0101,c0070,,,,,,,SUM(R0102:R0104),,,any,H20
F_14.00,r0101,c0080,,,,,,,SUM(R0102:R0104),,,any,I20
F_14.00,r0102,c0010,FR_14_102_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B21
F_14.00,r0102,c0020,FR_14_102_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C21
F_14.00,r0102,c0030,FR_14_102_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D21
F_14.00,r0102,c0040,FR_14_102_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E21
F_14.00,r0102,c0050,FR_14_102_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F21
F_14.00,r0102,c0060,FR_14_102_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G21
F_14.00,r0102,c0070,FR_14_102_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H21
F_14.00,r0102,c0080,FR_14_102_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I21
F_14.00,r0103,c0010,FR_14_103_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B22
F_14.00,r0103,c0020,FR_14_103_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C22
F_14.00,r0103,c0030,FR_14_103_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D22
F_14.00,r0103,c0040,FR_14_103_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E22
F_14.00,r0103,c0050,FR_14_103_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F22
F_14.00,r0103,c0060,FR_14_103_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G22
F_14.00,r0103,c0070,FR_14_103_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H22
F_14.00,r0103,c0080,FR_14_103_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I22
F_14.00,r0104,c0010,FR_14_104_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B23
F_14.00,r0104,c0020,FR_14_104_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C23
F_14.00,r0104,c0030,FR_14_104_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D23
F_14.00,r0104,c0040,FR_14_104_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E23
F_14.00,r0104,c0050,FR_14_104_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F23
F_14.00,r0104,c0060,FR_14_104_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G23
F_14.00,r0104,c0070,FR_14_104_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H23
F_14.00,r0104,c0080,FR_14_104_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I23
F_14.00,r0121,c0010,,,,,,,SUM(R0122:R0124),,,positive,B24
F_14.00,r0121,c0020,,,,,,,SUM(R0122:R0124),,,positive,C24
F_14.00,r0121,c0030,,,,,,,SUM(R0122:R0124),,,positive,D24
F_14.00,r0121,c0040,,,,,,,SUM(R0122:R0124),,,any,E24
F_14.00,r0121,c0050,,,,,,,SUM(R0122:R0124),,,any,F24
F_14.00,r0121,c0060,,,,,,,SUM(R0122:R0124),,,any,G24
F_14.00,r0121,c0070,,,,,,,SUM(R0122:R0124),,,any,H24
F_14.00,r0121,c0080,,,,,,,SUM(R0122:R0124),,,any,I24
F_14.00,r0122,c0010,FR_14_122_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B25
F_14.00,r0122,c0020,FR_14_122_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C25
F_14.00,r0122,c0030,FR_14_122_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D25
F_14.00,r0122,c0040,FR_14_122_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E25
F_14.00,r0122,c0050,FR_14_122_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F25
F_14.00,r0122,c0060,FR_14_122_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G25
F_14.00,r0122,c0070,FR_14_122_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H25
F_14.00,r0122,c0080,FR_14_122_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I25
F_14.00,r0123,c0010,FR_14_123_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B26
F_14.00,r0123,c0020,FR_14_123_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C26
F_14.00,r0123,c0030,FR_14_123_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D26
F_14.00,r0123,c0040,FR_14_123_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E26
F_14.00,r0123,c0050,FR_14_123_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F26
F_14.00,r0123,c0060,FR_14_123_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G26
F_14.00,r0123,c0070,FR_14_123_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H26
F_14.00,r0123,c0080,FR_14_123_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I26
F_14.00,r0124,c0010,FR_14_124_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B27
F_14.00,r0124,c0020,FR_14_124_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C27
F_14.00,r0124,c0030,FR_14_124_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D27
F_14.00,r0124,c0040,FR_14_124_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E27
F_14.00,r0124,c0050,FR_14_124_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F27
F_14.00,r0124,c0070,FR_14_124_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H27
F_14.00,r0124,c0080,FR_14_124_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I27
F_14.00,r0125,c0010,,,,,,,SUM(R0126:R0128),,,positive,B28
F_14.00,r0125,c0020,,,,,,,SUM(R0126:R0128),,,positive,C28
F_14.00,r0125,c0030,,,,,,,SUM(R0126:R0128),,,positive,D28
F_14.00,r0125,c0040,,,,,,,SUM(R0126:R0128),,,any,E28
F_14.00,r0125,c0050,,,,,,,SUM(R0126:R0128),,,any,F28
F_14.00,r0125,c0060,,,,,,,SUM(R0126:R0128),,,any,G28
F_14.00,r0125,c0070,,,,,,,SUM(R0126:R0128),,,any,H28
F_14.00,r0125,c0080,,,,,,,SUM(R0126:R0128),,,any,I28
F_14.00,r0126,c0010,FR_14_126_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B29
F_14.00,r0126,c0020,FR_14_126_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C29
F_14.00,r0126,c0030,FR_14_126_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D29
F_14.00,r0126,c0040,FR_14_126_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E29
F_14.00,r0126,c0050,FR_14_126_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F29
F_14.00,r0126,c0060,FR_14_126_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G29
F_14.00,r0126,c0070,FR_14_126_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H29
F_14.00,r0126,c0080,FR_14_126_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I29
F_14.00,r0127,c0010,FR_14_127_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B30
F_14.00,r0127,c0020,FR_14_127_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C30
F_14.00,r0127,c0030,FR_14_127_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D30
F_14.00,r0127,c0040,FR_14_127_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E30
F_14.00,r0127,c0050,FR_14_127_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F30
F_14.00,r0127,c0060,FR_14_127_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G30
F_14.00,r0127,c0070,FR_14_127_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H30
F_14.00,r0127,c0080,FR_14_127_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I30
F_14.00,r0128,c0010,FR_14_128_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,positive,positive,B31
F_14.00,r0128,c0020,FR_14_128_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,positive,positive,C31
F_14.00,r0128,c0030,FR_14_128_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,positive,positive,D31
F_14.00,r0128,c0040,FR_14_128_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E31
F_14.00,r0128,c0050,FR_14_128_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F31
F_14.00,r0128,c0070,FR_14_128_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H31
F_14.00,r0128,c0080,FR_14_128_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I31
F_14.00,r0140,c0010,FR_14_140_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,positive,positive,B32
F_14.00,r0140,c0020,FR_14_140_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,positive,positive,C32
F_14.00,r0140,c0030,FR_14_140_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,positive,positive,D32
F_14.00,r0140,c0040,FR_14_140_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E32
F_14.00,r0140,c0050,FR_14_140_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F32
F_14.00,r0140,c0060,FR_14_140_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G32
F_14.00,r0140,c0070,FR_14_140_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H32
F_14.00,r0140,c0080,FR_14_140_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I32
F_14.00,r0150,c0010,,,,,,,SUM(R0160:R0200),,,positive,B33
F_14.00,r0150,c0020,,,,,,,SUM(R0160:R0200),,,positive,C33
F_14.00,r0150,c0030,,,,,,,SUM(R0160:R0200),,,positive,D33
F_14.00,r0150,c0040,,,,,,,SUM(R0160:R0200),,,any,E33
F_14.00,r0150,c0050,,,,,,,SUM(R0160:R0200),,,any,F33
F_14.00,r0150,c0060,,,,,,,SUM(R0160:R0200),,,any,G33
F_14.00,r0150,c0070,,,,,,,SUM(R0160:R0200),,,any,H33
F_14.00,r0150,c0080,,,,,,,SUM(R0160:R0200),,,any,I33
F_14.00,r0160,c0010,FR_14_160_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,negative,positive,B34
F_14.00,r0160,c0020,FR_14_160_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,negative,positive,C34
F_14.00,r0160,c0030,FR_14_160_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,negative,positive,D34
F_14.00,r0160,c0040,FR_14_160_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E34
F_14.00,r0160,c0050,FR_14_160_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F34
F_14.00,r0160,c0060,FR_14_160_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G34
F_14.00,r0160,c0070,FR_14_160_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H34
F_14.00,r0160,c0080,FR_14_160_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I34
F_14.00,r0170,c0010,FR_14_170_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,negative,positive,B35
F_14.00,r0170,c0020,FR_14_170_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,negative,positive,C35
F_14.00,r0170,c0030,FR_14_170_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,negative,positive,D35
F_14.00,r0170,c0040,FR_14_170_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E35
F_14.00,r0170,c0050,FR_14_170_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F35
F_14.00,r0170,c0060,FR_14_170_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G35
F_14.00,r0170,c0070,FR_14_170_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H35
F_14.00,r0170,c0080,FR_14_170_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I35
F_14.00,r0180,c0010,FR_14_180_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,negative,positive,B36
F_14.00,r0180,c0020,FR_14_180_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,negative,positive,C36
F_14.00,r0180,c0030,FR_14_180_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,negative,positive,D36
F_14.00,r0180,c0040,FR_14_180_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E36
F_14.00,r0180,c0050,FR_14_180_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F36
F_14.00,r0180,c0070,FR_14_180_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H36
F_14.00,r0180,c0080,FR_14_180_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I36
F_14.00,r0190,c0010,FR_14_190_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,negative,positive,B37
F_14.00,r0190,c0020,FR_14_190_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,negative,positive,C37
F_14.00,r0190,c0030,FR_14_190_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,negative,positive,D37
F_14.00,r0190,c0040,FR_14_190_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E37
F_14.00,r0190,c0050,FR_14_190_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F37
F_14.00,r0190,c0060,FR_14_190_3,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,any,any,G37
F_14.00,r0190,c0070,FR_14_190_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H37
F_14.00,r0190,c0080,FR_14_190_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I37
F_14.00,r0200,c0010,FR_14_200_1,NC,"FR_IFRS,FR_NGAAP",FR_14_01,NC,$AMOUNT,,,negative,positive,B38
F_14.00,r0200,c0020,FR_14_200_1,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,negative,positive,C38
F_14.00,r0200,c0030,FR_14_200_1,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,negative,positive,D38
F_14.00,r0200,c0040,FR_14_200_2,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,E38
F_14.00,r0200,c0050,FR_14_200_2,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,F38
F_14.00,r0200,c0070,FR_14_200_3,NC,"FR_IFRS,FR_NGAAP",FR_14_02,NC,$AMOUNT,,,any,any,H38
F_14.00,r0200,c0080,FR_14_200_3,NC,"FR_IFRS,FR_NGAAP",FR_14_03,NC,$AMOUNT,,,any,any,I38
F_14.00,r0201,c0010,,,,,,,SUM(R0202:R0206),,,positive,B39
F_14.00,r0201,c0020,,,,,,,SUM(R0202:R0206),,,positive,C39
F_14.00,r0201,c0030,,,,,,,SUM(R0202:R0206),,,positive,D39
F_14.00,r0201,c0040,,,,,,,SUM(R0202:R0206),,,any,E39
F_14.00,r0201,c0050,,,,,,,SUM(R0202:R0206),,,any,F39
F_14.00,r0201,c0060,,,,,,,SUM(R0202:R0206),,,any,G39
F_14.00,r0201,c0070,,,,,,,SUM(R0202:R0206),,,any,H39
F_14.00,r0201,c0080,,,,,,,SUM(R0202:R0206),,,any,I39
F_14.00,r0202,c0010,FR_14_202_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,negative,positive,B40
F_14.00,r0202,c0020,FR_14_202_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,negative,positive,C40
F_14.00,r0202,c0030,FR_14_202_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,negative,positive,D40
F_14.00,r0202,c0040,FR_14_202_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E40
F_14.00,r0202,c0050,FR_14_202_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F40
F_14.00,r0202,c0060,FR_14_202_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G40
F_14.00,r0202,c0070,FR_14_202_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H40
F_14.00,r0202,c0080,FR_14_202_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I40
F_14.00,r0203,c0010,FR_14_203_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,negative,positive,B41
F_14.00,r0203,c0020,FR_14_203_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,negative,positive,C41
F_14.00,r0203,c0030,FR_14_203_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,negative,positive,D41
F_14.00,r0203,c0040,FR_14_203_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E41
F_14.00,r0203,c0050,FR_14_203_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F41
F_14.00,r0203,c0060,FR_14_203_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G41
F_14.00,r0203,c0070,FR_14_203_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H41
F_14.00,r0203,c0080,FR_14_203_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I41
F_14.00,r0204,c0010,FR_14_204_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,negative,positive,B42
F_14.00,r0204,c0020,FR_14_204_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,negative,positive,C42
F_14.00,r0204,c0030,FR_14_204_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,negative,positive,D42
F_14.00,r0204,c0040,FR_14_204_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E42
F_14.00,r0204,c0050,FR_14_204_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F42
F_14.00,r0204,c0070,FR_14_204_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H42
F_14.00,r0204,c0080,FR_14_204_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I42
F_14.00,r0205,c0010,FR_14_205_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,negative,positive,B43
F_14.00,r0205,c0020,FR_14_205_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,negative,positive,C43
F_14.00,r0205,c0030,FR_14_205_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,negative,positive,D43
F_14.00,r0205,c0040,FR_14_205_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E43
F_14.00,r0205,c0050,FR_14_205_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F43
F_14.00,r0205,c0060,FR_14_205_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G43
F_14.00,r0205,c0070,FR_14_205_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H43
F_14.00,r0205,c0080,FR_14_205_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I43
F_14.00,r0206,c0010,FR_14_206_1,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,negative,positive,B44
F_14.00,r0206,c0020,FR_14_206_1,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,negative,positive,C44
F_14.00,r0206,c0030,FR_14_206_1,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,negative,positive,D44
F_14.00,r0206,c0040,FR_14_206_2,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,E44
F_14.00,r0206,c0050,FR_14_206_2,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,F44
F_14.00,r0206,c0060,FR_14_206_3,NC,FR_NGAAP,FR_14_01,NC,$AMOUNT,,,any,any,G44
F_14.00,r0206,c0070,FR_14_206_3,NC,FR_NGAAP,FR_14_02,NC,$AMOUNT,,,any,any,H44
F_14.00,r0206,c0080,FR_14_206_3,NC,FR_NGAAP,FR_14_03,NC,$AMOUNT,,,any,any,I44
F_14.00,r0210,c0010,,,,,,,SUM(R0220:R0240),,,positive,B45
F_14.00,r0210,c0020,,,,,,,SUM(R0220:R0240),,,positive,C45
F_14.00,r0210,c0030,,,,,,,SUM(R0220:R0240),,,positive,D45
F_14.00,r0210,c0040,,,,,,,SUM(R0220:R0240),,,any,E45
